price,sqft_living,sqft_lot,sqft_above,yr_built,lat
385000,1790,2460,1100,2000,47.534
319000,1640,9234,1060,1967,47.5162
696000,1670,8023,1170,1960,47.615
345000,970,5750,970,1932,47.5518
380000,1610,1778,1610,2002,47.6902
647500,2060,26036,1160,1947,47.4444
725000,3570,35271,3570,1997,47.4782
269950,1400,7735,1400,1989,47.357
875000,3470,32109,3470,1995,47.7311
299950,1210,9525,1210,1955,47.5274
1.88E+06,3930,10929,3930,2006,47.6259
430000,990,4802,990,1947,47.6876
495000,2200,4942,2200,1989,47.5772
275000,1510,16200,1510,1970,47.3926
333000,1620,5040,1120,1964,47.5263
247000,1580,7941,1580,1986,47.2843
204555,1260,15000,1260,1983,47.2737
432000,2190,13673,2190,1994,47.3542
175000,1230,13056,1230,1962,47.3171
556300,2030,7140,1400,1968,47.6244
286000,780,3475,780,1930,47.4944
320000,1110,1200,1110,2000,47.6931
815000,2790,53143,2790,1991,47.7687
385000,1660,10757,1000,1980,47.5071
1.04E+06,3410,5000,2190,1910,47.5807
350000,2390,13002,2390,1987,47.3111
277000,1850,5880,1850,1998,47.3322
415000,2500,5200,1250,1966,47.5517
295000,1000,8320,1000,1951,47.7548
969000,2450,5000,2200,1919,47.5619
339888,1440,6144,720,1947,47.5257
269950,1660,7003,1660,1996,47.3599
1.19E+06,2510,4600,2510,2006,47.7051
780000,3090,12511,3090,1998,47.5932
198000,860,5185,860,1968,47.3634
350000,1220,28703,1220,1953,47.4952
350000,1010,7680,1010,1967,47.732
319000,2390,7350,2390,1990,47.2938
311000,3340,8000,3340,1973,47.317
394000,3620,4650,2790,2004,47.3552
1.34E+06,4200,5800,2910,1906,47.6284
2.70E+06,3831,13800,3831,1959,47.5919
396000,1980,9540,1080,1949,47.7551
809000,1790,8372,1340,1976,47.6605
480000,1580,7400,1050,1977,47.6715
535000,2460,6000,1230,1913,47.6721
425000,2110,5120,1870,1947,47.5294
408000,1470,1204,1470,2006,47.6998
1.26E+06,3510,13100,3510,1966,47.5306
310000,520,2885,520,1947,47.6886
292000,1950,7421,1950,1996,47.3842
217000,770,9715,770,1942,47.4924
398500,2250,6064,2250,2005,47.4956
2.25E+06,4040,7200,3340,1930,47.6288
700000,2360,6000,1280,1955,47.6465
585000,2330,45860,2330,1989,47.5842
399950,1720,8910,1720,1954,47.7736
235000,1900,8540,950,1980,47.4868
212000,1040,6800,1040,1951,47.492
310000,2070,9195,1220,1982,47.6491
539000,2070,9195,1220,1982,47.6491
390000,1550,1608,1280,2001,47.6042
560000,2020,11935,2020,1976,47.632
800000,3320,9024,3320,1999,47.5865
1.90E+06,4130,112521,4130,1978,47.6392
472000,2030,9804,1110,1963,47.6297
502550,1770,7875,1170,1958,47.606
830000,3330,7809,3330,2004,47.5977
224950,2260,9686,1520,1965,47.286
375000,1950,6871,1950,1997,47.7603
645000,2930,19900,2930,1983,47.7234
599000,1960,2500,1410,1926,47.6744
515000,2980,12534,2980,1996,47.3999
135000,780,6685,780,1948,47.305
485000,1650,4218,1650,2000,47.5998
890000,4030,12765,2800,1975,47.6331
215000,1010,10125,1010,1972,47.3423
299500,1190,9600,1190,1981,47.4805
800000,1050,8750,1050,1951,47.6294
275000,1560,4244,1560,2002,47.3834
256400,1490,7800,1010,1963,47.3431
310000,770,8149,770,1948,47.7439
385000,620,5100,620,1954,47.5699
203000,1200,9120,1000,1963,47.4545
285000,2120,6865,1060,1954,47.7775
473975,2330,3610,2330,1999,47.6022
320000,2000,9760,1400,1978,47.4417
599000,2820,4608,1450,1967,47.6886
580000,2040,4800,1020,1925,47.5561
269500,1700,7056,1700,1999,47.3385
274000,820,6200,820,1954,47.4163
347000,1315,2162,1315,1974,47.752
270000,1390,10905,860,1957,47.5517
1.43E+06,1890,12017,1890,1949,47.6203
220000,1460,7226,1460,1993,47.3839
243000,1480,15416,1480,1955,47.2142
457500,1840,4030,1050,1925,47.5549
340000,1880,7208,940,1951,47.6946
657500,1910,5000,1610,1912,47.6597
332500,2220,4720,2220,1998,47.3541
340000,1410,10015,1410,1993,47.4948
350000,3380,16133,2330,1959,47.5501
428000,1950,5602,1120,1966,47.5437
515055,2400,8320,2400,1999,47.4808
450000,1560,8968,1560,1972,47.6243
190000,1040,8910,1040,1943,47.5024
1.00E+06,3090,16538,2590,1919,47.5803
299000,1850,4600,1850,2005,47.4661
508000,1200,2500,1090,1927,47.6304
294000,2190,3746,2190,2005,47.3896
320000,1380,5820,1380,1918,47.6875
641000,3710,8674,3710,1996,47.514
675000,2320,98445,1380,1978,47.7323
255000,1110,10296,1110,1964,47.422
286651,1830,4997,1830,2004,47.3035
607500,2460,45738,1650,1969,47.5952
765000,1270,6500,1270,1956,47.6874
334950,1700,40973,1700,1961,47.3439
426000,1130,9147,1130,1952,47.7006
775000,1640,18730,1640,1946,47.5975
343000,1040,8526,1040,1953,47.7349
470101,2320,7800,2320,1986,47.7738
195000,1200,7800,1200,1958,47.3137
772500,1720,4410,1720,1928,47.6791
450000,2330,11740,1330,1954,47.7481
1.44E+06,4410,9231,4410,2001,47.5427
525000,1650,8560,1650,1970,47.6652
280000,1370,11400,1370,1980,47.4477
270000,1770,8640,1420,1986,47.326
406100,1410,1332,1410,2005,47.6916
332544,1710,4187,1710,1987,47.4732
110000,790,8250,790,1947,47.4523
685000,2770,5854,2120,1921,47.6466
461000,1260,8505,1260,1951,47.7181
615000,2300,8067,1300,1979,47.7091
550000,1070,3000,870,1926,47.6828
1.06E+06,3850,8100,2430,1995,47.6855
685000,2320,219978,2320,1993,47.6847
1.56E+06,2870,16238,2870,1962,47.6308
312000,1830,5175,1830,2003,47.3565
507500,1990,9594,1190,1977,47.6617
217000,1110,9827,1110,1966,47.369
439000,1830,13477,1170,1981,47.7243
620000,3600,6875,2740,2004,47.5401
915000,3210,8532,3210,1998,47.625
425000,1490,5300,1110,1977,47.5949
435000,990,5643,870,1947,47.6802
305000,1646,12414,1646,1996,47.363
276000,720,4000,720,1918,47.5346
327500,2310,7200,2310,1990,47.4051
810000,2670,10481,2670,2003,47.6673
715000,3060,9055,2460,1994,47.6971
272000,1380,11760,1380,1963,47.4243
266000,700,5559,700,1949,47.7492
543000,1710,8364,1710,1944,47.5175
400000,1450,8064,1450,1984,47.6256
509500,2060,9000,1320,1961,47.6122
495000,2380,6250,1670,1997,47.5137
424950,2760,5564,2760,2001,47.4814
230000,940,10875,940,1957,47.5121
235000,1760,6150,1760,1951,47.3871
763000,1360,8752,1360,1942,47.6879
350000,2010,6150,2010,1939,47.4975
900000,2160,2260,1620,1917,47.6321
250000,930,6060,930,1973,47.5289
225000,1020,2040,720,2004,47.5294
255000,1360,5433,1360,1974,47.3804
161700,1720,7200,1220,1974,47.306
336000,1790,13350,1190,1988,47.4958
410500,1150,6800,1150,1954,47.727
502700,2710,14016,2710,1968,47.7601
505000,2400,9601,1390,1977,47.7256
250000,1660,7650,1350,1910,47.5576
570000,1660,7650,1350,1910,47.5576
349900,2290,8796,2290,1994,47.3762
465000,2870,25663,2870,1988,47.2769
625000,4240,25639,3550,1989,47.3241
655000,1800,5102,1170,1952,47.6514
469000,2960,11347,1570,1946,47.4738
355000,1980,7200,1300,1964,47.7625
596000,1730,2631,1730,2001,47.5878
790000,3020,36893,3020,1986,47.768
885000,4470,86225,4470,1991,47.6377
1.03E+06,2830,4000,1910,1912,47.5845
710000,2120,5400,1060,1941,47.6501
428040,2150,9266,2150,1988,47.7445
1.37E+06,3510,13843,1850,1959,47.5817
546000,970,3400,970,1924,47.6444
540000,1360,5766,1360,1951,47.6827
435000,1470,3000,930,1985,47.6832
540000,3040,10283,1430,1984,47.6268
284000,860,7204,860,1918,47.5361
208000,820,5700,820,1942,47.4915
315000,1900,7076,1130,1977,47.7569
417500,1330,5510,850,1910,47.6901
345000,1240,38095,1240,1978,47.6522
375000,1330,1064,1330,2004,47.6835
389800,1880,12821,1880,1959,47.7681
475000,1890,7560,1430,1973,47.7322
569000,2250,41688,2250,1980,47.6695
985000,4650,108464,3260,1999,47.5669
532000,1830,8022,1830,1987,47.6198
280000,720,5000,720,1951,47.5195
435000,1960,50112,1050,1963,47.4353
223000,1220,71191,1220,1952,47.3261
390000,1800,119790,1200,1947,47.4617
315000,1340,12800,880,1981,47.4437
612000,1740,3700,1740,1982,47.6102
591000,1680,2400,870,1922,47.6155
800000,3220,8436,3220,1968,47.6381
225000,1610,8400,1610,1990,47.1958
589900,3160,66646,3160,1993,47.7479
565000,2520,13156,1520,1979,47.6558
650000,2120,8448,1060,1940,47.6438
499000,2090,8505,2090,1951,47.7195
280000,1330,20562,1330,1959,47.4807
649950,2420,7500,1210,1944,47.6949
420000,1510,6360,1510,1954,47.7321
319990,2120,5293,2120,2003,47.4217
265000,1850,16535,1850,1992,47.6565
482000,2300,16474,1220,1984,47.7609
452000,2600,14810,1490,1956,47.4326
1.49E+06,5180,13077,4280,1998,47.5513
375000,1810,8527,1810,1943,47.7275
588000,2190,4900,1490,1940,47.6892
635000,2500,10215,2500,1998,47.5912
280500,1890,6962,1890,1997,47.3328
210500,2040,8600,1430,1985,47.2755
196500,1310,7000,1310,1979,47.303
1.40E+06,4010,8510,2850,1971,47.6578
475000,1780,8033,1210,1977,47.7275
550000,1980,9061,1980,1987,47.6366
1.58E+06,3690,7200,3690,2007,47.6815
240000,1540,6687,1200,1991,47.1938
272000,1130,8100,1130,1934,47.4935
408506,2480,209199,1870,2000,47.3085
640000,2580,7500,2580,1991,47.5577
316000,2010,7226,2010,1995,47.2588
299000,2320,12000,1720,1943,47.5246
447500,1180,2090,1180,2004,47.6032
736500,3180,21904,3180,2000,47.515
665000,2970,52567,2970,1924,47.7333
707000,3050,13212,1590,1975,47.5596
215000,1630,8000,1630,1959,47.3948
275000,1620,6415,1620,1989,47.3577
648000,2170,8240,2170,1983,47.5634
415000,2150,8173,2150,1987,47.511
690000,1770,1800,1770,1999,47.6102
320000,2110,13260,1290,1979,47.4513
750000,1590,8285,1590,1956,47.5855
355000,1370,1524,1370,2005,47.6982
246000,1390,7399,1390,1975,47.4183
1.16E+06,1640,10464,1640,1968,47.5873
744000,2670,12187,2670,1986,47.6677
1.21E+06,5400,24740,5400,1997,47.6426
217000,1690,6750,1210,1977,47.3021
583000,2600,5100,2600,1998,47.5175
515000,1400,5000,1150,1904,47.6681
594000,2140,8000,1410,1965,47.622
303100,1640,5650,1640,1952,47.509
430000,1720,15225,1020,1970,47.579
708000,3060,11778,3060,2004,47.7212
221000,1150,7260,1150,1959,47.7344
325000,2000,7205,2000,1998,47.3499
1.30E+06,4810,28008,4810,1990,47.6642
385000,1560,5950,780,1944,47.719
359500,2070,4689,2070,2013,47.3545
433000,1920,7200,1300,1984,47.7703
525000,1000,4950,800,1948,47.5671
356200,1690,10062,940,1928,47.5102
595000,3090,87120,1590,1974,47.7275
560000,1790,3420,1020,1923,47.6489
2.18E+06,4750,21701,4750,1976,47.6454
513000,2090,4000,1480,1951,47.6751
365000,680,2550,680,1901,47.6767
368000,2100,11942,1030,1964,47.55
870000,2840,4000,1960,1912,47.5846
225000,1470,6808,1160,1984,47.2884
1.39E+06,4490,24767,3800,1998,47.5544
177000,1150,8079,1150,1983,47.3766
465000,1460,9879,1460,1956,47.6346
750000,3150,6343,1810,1976,47.5424
149000,1090,2800,1090,1969,47.3162
605000,2670,47480,2670,1981,47.7443
725000,2110,5800,1990,1927,47.6645
413900,1770,5236,1770,2007,47.5137
199950,1510,6600,1510,1938,47.4821
400000,530,13679,530,1949,47.6422
870000,2420,5000,2200,1925,47.6744
292000,2490,7666,1490,1989,47.4022
225000,990,8012,990,1966,47.4557
466750,1730,9139,1730,1957,47.7181
330000,1440,11954,1440,1978,47.2909
770000,3260,8145,3260,1967,47.6336
802500,1950,7000,1450,1957,47.5426
378800,2740,5400,2740,2005,47.4036
795000,2940,12487,2940,1997,47.5879
460000,1200,7320,1200,1955,47.6986
567000,2070,10908,2070,1986,47.5665
209950,1570,15570,1570,1981,47.3207
415000,1050,60113,1050,1943,47.3226
424500,1830,6985,1080,1967,47.7494
261000,970,12500,970,1941,47.5102
365000,2200,9696,2200,1987,47.4197
631000,1930,3240,1930,1911,47.6156
3.80E+06,7050,42840,4320,1978,47.6229
584000,1790,3962,1790,1992,47.6894
310000,1560,82328,1560,1974,47.3674
717000,2780,7985,2780,1992,47.5608
667000,1720,8100,1720,1907,47.6746
190000,1640,8100,1040,1939,47.482
430000,1730,9000,1370,1978,47.5202
213000,740,7380,740,1951,47.4481
475000,2280,3710,1550,1990,47.735
649000,2090,23962,2090,1988,47.4145
715000,2550,13458,2550,1990,47.5586
845000,3350,19487,2460,1992,47.5796
390000,2770,8820,1900,1980,47.3685
390000,2860,5724,1730,1983,47.5427
328000,1990,7194,1400,1978,47.4417
239999,1740,8436,1140,1967,47.3456
225000,1460,7740,1460,1968,47.3467
920000,3670,11884,1950,1979,47.5604
940000,3270,9231,3270,1995,47.6539
465000,1210,4872,1210,1949,47.5551
241000,1770,7000,1770,1986,47.3321
307550,1980,5909,1980,2003,47.3913
490000,2650,9627,1610,1976,47.7684
647000,3040,6887,3040,1999,47.6073
780000,3640,231739,3640,1999,47.5078
517500,1810,4332,1810,1992,47.5776
295000,1380,8682,1380,1966,47.4238
560000,1810,3400,1810,1926,47.6264
319450,2250,5472,1750,1930,47.3065
1.50E+06,3860,7199,2870,2005,47.6855
340000,2380,20277,1500,1999,47.3046
249950,1370,11658,1370,1958,47.4576
499950,1830,3000,1430,1926,47.6619
1.04E+06,1440,13296,1440,1967,47.634
750000,2510,17200,1540,1977,47.6287
875000,3230,256132,3230,2006,47.6544
678000,1670,7210,1670,1967,47.6344
360000,780,4200,780,1920,47.5381
354900,1720,16552,1720,1971,47.4772
632000,2260,10087,1520,1967,47.5982
350000,1480,9375,1480,1957,47.5076
990000,2550,3900,2050,1940,47.6415
1.65E+06,3920,881654,3920,2002,47.5385
481000,2286,8269,2286,2002,47.5174
485000,1500,5412,900,1920,47.5499
477000,1740,4960,1740,1992,47.5772
560000,2880,9000,1440,1966,47.5456
600000,2600,9350,1340,1963,47.6198
622500,3320,23760,2190,1975,47.7498
410000,1660,2128,1660,1974,47.7528
318200,1990,3644,1990,2010,47.3531
289000,1680,8424,1680,1993,47.1969
263000,1570,7775,1570,1982,47.3876
240000,1150,4825,1150,1957,47.5321
281500,1270,7500,1270,1953,47.4921
587206,1890,1710,1640,1999,47.6592
482000,1350,1248,1180,2000,47.6399
485000,1650,9500,1650,1967,47.631
309000,1450,11480,1450,1990,47.672
221000,1640,7350,1140,1984,47.2625
700000,2030,8398,2030,1975,47.6272
411500,2420,7740,1360,1929,47.536
285000,2770,10505,2770,1940,47.7412
395000,1980,7931,1160,1983,47.7513
237950,1460,7926,1460,1987,47.3665
680000,1610,8064,1160,1981,47.6818
199950,1010,10057,1010,1961,47.3286
765000,2760,4000,2000,1926,47.5687
515000,1060,4960,1060,1926,47.6896
470000,1510,8000,1510,1956,47.5865
330000,880,4000,780,1937,47.6931
284000,2150,9375,1550,1968,47.4578
295000,1660,8125,1150,1999,47.4373
555000,2160,10987,1440,1981,47.6333
350000,1370,8162,1370,1949,47.7263
240000,1460,5818,1140,1986,47.3113
419900,1450,7000,1450,1955,47.5983
528000,1560,6300,1560,1924,47.5407
481000,2480,9869,1240,1963,47.7612
304700,740,5995,740,1949,47.7291
715000,2927,12171,2927,1998,47.5948
738950,2260,12005,2260,1956,47.6342
215000,1240,9405,1240,1966,47.3727
300000,2040,10812,2040,1943,47.4919
346000,1270,8100,880,1950,47.4828
473000,4370,37193,2780,1996,47.241
500000,1700,6120,1700,1952,47.5807
750000,1300,7632,1300,1943,47.6134
519900,1820,9350,1820,1967,47.6288
378500,880,6171,880,1949,47.7262
314500,1870,12381,1870,1957,47.3358
499950,1350,9315,1350,1968,47.6587
1.74E+06,4870,7700,3650,1929,47.5832
630000,2460,38794,2460,1999,47.7602
360000,1720,6417,1720,1953,47.7268
460000,2730,19877,1570,1976,47.7698
361000,1100,4046,1100,1922,47.344
713400,1810,9845,1810,1959,47.5505
445000,930,3150,930,1918,47.6783
305000,1590,131551,1590,1966,47.2558
1.43E+06,2710,9204,1480,1975,47.7039
222000,1460,8400,1460,1962,47.3086
510000,3400,4499,2740,2005,47.5385
500000,2920,11440,2920,2003,47.7607
605000,910,3600,910,1909,47.6341
393000,1320,10720,1320,1981,47.6203
725000,2490,5170,2490,2000,47.6836
320000,2220,11646,1270,1950,47.7762
210000,1130,7840,1130,1970,47.2986
419900,2750,5767,2750,2005,47.3595
410000,2240,4447,2240,2006,47.4868
721000,2680,10440,1540,1963,47.561
605000,1270,5500,1270,1921,47.6121
738000,1520,5500,1520,1936,47.5839
725000,2480,12000,2480,1972,47.6131
255000,960,20954,960,1977,47.4485
303000,1340,873,1340,2009,47.7325
394950,1090,7700,1090,1957,47.607
530000,2240,5580,1830,1949,47.5598
475000,3740,8700,2260,2004,47.4587
250000,1800,8100,1800,1998,47.3611
180000,780,3540,780,1920,47.565
443500,1330,4140,930,1919,47.6802
390000,1900,76877,1900,2004,47.3491
430000,1570,7650,1100,1975,47.6801
460000,3100,7260,3100,1963,47.5004
660000,2740,3785,2190,2001,47.7195
515000,1570,10939,1200,1974,47.6389
482500,1330,6490,1330,1954,47.7181
305000,1140,2980,1140,1988,47.5707
835000,1550,4000,1550,1930,47.6596
237000,1290,7952,1290,1998,47.3867
445000,1510,2001,1510,1985,47.6211
710000,2720,8000,1360,1955,47.5237
180000,840,5700,840,1945,47.3948
280017,1850,8770,1850,1996,47.2091
436500,2290,11173,2290,1988,47.4314
1.26E+06,3200,7535,3200,2006,47.666
420000,1800,9800,1300,1959,47.7393
205000,860,7467,860,1944,47.4947
570000,1980,10203,1680,1946,47.3402
565000,2140,7102,1070,1948,47.7042
287000,2410,7500,1550,1978,47.3078
260000,1650,7276,1010,1977,47.7721
470000,1650,7276,1010,1977,47.7721
700000,2410,9916,2410,1989,47.6911
249000,1520,7500,1520,1985,47.2646
568000,2050,3520,1070,1977,47.5536
500000,1720,4011,1720,1904,47.6719
358000,2390,8775,1270,1980,47.4639
225000,1680,6755,1680,1994,47.3293
275500,1060,7246,1060,1981,47.4936
495000,1860,3150,1860,2001,47.719
758800,1750,5000,960,1940,47.6589
280000,1480,8165,1480,1985,47.3624
380500,1900,7361,1900,1994,47.4324
3.20E+06,6210,8856,4760,1910,47.6307
260000,1440,12888,1090,1958,47.471
630000,1910,1502,1910,2014,47.6747
875000,2010,4000,1210,1915,47.6638
457500,960,4600,960,1927,47.5553
900000,1240,5500,1240,1954,47.6461
235000,870,6450,740,1954,47.5354
410000,1400,45738,1400,1981,47.3624
355000,1850,9600,1230,1981,47.7717
1.30E+06,4270,6002,3180,2004,47.5443
467500,2260,8512,1130,1948,47.7129
500000,2690,7350,2690,1949,47.7062
995000,2780,9550,2530,1978,47.454
277000,1140,8144,1140,1956,47.7464
630000,2900,9680,1990,1947,47.7037
628000,2830,11795,1710,1960,47.5828
655000,2560,46786,2560,1995,47.7125
170000,1240,9900,940,1950,47.4862
352500,2100,10750,2100,1967,47.3338
615000,3120,34040,3120,1997,47.3431
165000,970,6600,970,1965,47.4836
243500,2300,15188,2300,1966,47.3683
304000,950,676,850,2003,47.6005
369000,2110,5195,1210,1959,47.5283
779950,2990,4298,2990,2014,47.7101
605000,2940,48788,1520,1961,47.7422
292500,1860,8709,1860,1994,47.3289
500007,1820,6050,910,1950,47.6928
449999,1950,4947,1950,2000,47.5042
355000,1890,7867,1890,1996,47.3788
258000,2710,7199,1710,1967,47.3789
380000,2150,20181,1090,1963,47.7627
650000,3720,57499,1880,2003,47.6469
456500,2580,11780,2580,2003,47.3658
259950,1540,10212,1540,1948,47.2056
123000,1050,6600,1050,1964,47.4828
520000,1210,1250,1210,2014,47.6722
506000,2040,12000,1300,1963,47.7362
425000,980,4800,980,1926,47.5663
438000,1990,6840,1990,1974,47.7162
1.49E+06,2420,18480,2420,1967,47.6214
375000,1240,3000,1040,1908,47.6076
337500,1530,6600,1240,1968,47.462
300000,2080,7700,1450,1968,47.4349
627000,3570,5425,3570,2005,47.5933
1.40E+06,4230,6907,3450,2008,47.6866
674725,2700,10160,2700,1988,47.5685
325000,2200,7000,1280,1977,47.4574
230000,1210,12538,1210,1982,47.2848
485000,2140,43124,1220,1962,47.5516
315000,2740,8400,2740,1993,47.1947
560000,1370,1193,1370,2003,47.67
444000,2800,7198,2800,2002,47.3538
325000,1060,7488,1060,1977,47.5549
118125,790,7153,790,1944,47.4869
212000,790,7153,790,1944,47.4869
428900,2820,5056,2820,2006,47.3591
510000,1850,9600,1850,1968,47.7671
416000,1110,9762,1110,1963,47.676
950000,3230,438213,3230,1999,47.4141
204000,1460,7140,980,1980,47.3954
7.70E+06,12050,27600,8570,1910,47.6298
878000,3480,13421,3480,1995,47.5504
1.05E+06,3560,4000,2970,1996,47.6265
350000,840,5551,840,1952,47.5354
659500,1820,5500,1620,1957,47.6737
395000,1630,15200,1120,1988,47.7454
308950,1920,8562,1920,1994,47.1932
410000,1750,2550,1750,1955,47.7329
710000,2750,7500,1630,1966,47.7134
175000,620,8685,620,1976,47.4095
508800,1720,10098,1140,1981,47.6231
606400,1800,5000,1500,1929,47.6475
245100,1300,7958,1300,1996,47.3162
540000,1970,14876,1320,1981,47.5031
415000,1740,9046,1740,1956,47.7402
469500,1930,13041,1180,1980,47.7502
195000,1190,14777,1190,1965,47.2933
1.62E+06,4250,12281,3020,1996,47.5507
1.45E+06,4360,24603,4360,1998,47.6035
1.20E+06,3420,16622,2410,1991,47.5638
1.07E+06,4260,9800,4260,2008,47.6739
555500,920,10000,920,1981,47.6938
440000,1040,4000,1040,1950,47.6178
485000,1260,7250,960,1940,47.6947
693000,2460,12028,2460,1996,47.691
295000,830,3386,830,1942,47.7027
700000,2060,10650,1050,1976,47.5627
767500,2210,9374,1560,1951,47.6634
800000,5480,189050,5140,1991,47.412
440000,1860,217800,1860,1998,47.5157
600000,1350,187313,1350,1997,47.7369
1.16E+06,2790,5450,1930,1925,47.6453
506000,1570,8210,1150,1952,47.7221
474950,2030,15400,1130,1975,47.4603
654000,2570,5500,1320,1961,47.6417
710000,1210,6000,1000,1942,47.6482
620000,1530,7845,1030,1981,47.5589
390000,1510,10827,1510,1984,47.654
550000,1720,9600,1220,1967,47.6581
353000,2190,7021,1390,1953,47.5033
465000,3030,47958,1660,1980,47.4598
279900,1410,6600,1410,1990,47.3596
700000,1679,577605,1679,2001,47.463
395000,1980,10350,1430,1968,47.5226
375000,1900,9428,1900,1978,47.7628
547000,1720,2800,1200,1926,47.6743
525000,2480,10277,1640,1993,47.7726
285000,1210,4731,1210,1901,47.6865
570000,1540,4025,1190,1908,47.5876
409000,2740,9168,2740,1991,47.3835
260000,1811,4381,1811,2007,47.454
348000,2720,7697,2120,1987,47.4391
389000,1520,9800,1520,1971,47.7303
445000,2160,7200,1220,1976,47.7177
400000,1390,4602,930,1981,47.6944
302000,1740,7895,1740,1999,47.3401
798000,2849,9588,2849,2001,47.6487
335000,1440,8842,840,1950,47.7443
